x	y	label	key	clickSelects	showSelected1	group
1.923	75.6292682926829	Australia	Australia	Australia	Australia	11
1.868	75.8707317073171	Australia	Australia	Australia	Australia	11
1.845	76.1517073170732	Australia	Australia	Australia	Australia	11
1.831	76.4326829268293	Australia	Australia	Australia	Australia	11
1.838	76.7136585365854	Australia	Australia	Australia	Australia	11
1.902	76.9946341463415	Australia	Australia	Australia	Australia	11
1.849	77.2756097560976	Australia	Australia	Australia	Australia	11
1.888	77.3780487804878	Australia	Australia	Australia	Australia	11
1.859	77.8780487804878	Australia	Australia	Australia	Australia	11
1.842	77.8780487804878	Australia	Australia	Australia	Australia	11
1.822	77.8292682926829	Australia	Australia	Australia	Australia	11
1.796	78.0780487804878	Australia	Australia	Australia	Australia	11
1.778	78.4804878048781	Australia	Australia	Australia	Australia	11
1.762	78.6317073170732	Australia	Australia	Australia	Australia	11
1.755	78.9317073170732	Australia	Australia	Australia	Australia	11
1.756	79.2341463414634	Australia	Australia	Australia	Australia	11
1.739	79.6341463414634	Australia	Australia	Australia	Australia	11
1.756	79.9365853658537	Australia	Australia	Australia	Australia	11
1.748	80.2390243902439	Australia	Australia	Australia	Australia	11
1.768	80.490243902439	Australia	Australia	Australia	Australia	11
1.807	80.8414634146341	Australia	Australia	Australia	Australia	11
1.883	81.0414634146342	Australia	Australia	Australia	Australia	11
1.931	81.2926829268293	Australia	Australia	Australia	Australia	11
1.933	81.3951219512195	Australia	Australia	Australia	Australia	11
1.857	81.5439024390244	Australia	Australia	Australia	Australia	11
1.87	81.6951219512195	Australia	Australia	Australia	Australia	11
1.87	81.8463414634146	Australia	Australia	Australia	Australia	11
4.82	65.5693658536586	Aruba	Aruba	Aruba	Aruba	10
4.655	65.9880243902439	Aruba	Aruba	Aruba	Aruba	10
4.471	66.3655365853659	Aruba	Aruba	Aruba	Aruba	10
4.271	66.7139756097561	Aruba	Aruba	Aruba	Aruba	10
4.059	67.0442926829268	Aruba	Aruba	Aruba	Aruba	10
3.842	67.369756097561	Aruba	Aruba	Aruba	Aruba	10
3.625	67.699	Aruba	Aruba	Aruba	Aruba	10
3.417	68.0346829268293	Aruba	Aruba	Aruba	Aruba	10
3.226	68.3771463414634	Aruba	Aruba	Aruba	Aruba	10
3.054	68.7284146341464	Aruba	Aruba	Aruba	Aruba	10
2.908	69.0861463414634	Aruba	Aruba	Aruba	Aruba	10
2.788	69.4460975609756	Aruba	Aruba	Aruba	Aruba	10
2.691	69.7986585365854	Aruba	Aruba	Aruba	Aruba	10
2.613	70.1396585365854	Aruba	Aruba	Aruba	Aruba	10
2.552	70.4652926829268	Aruba	Aruba	Aruba	Aruba	10
2.506	70.7778048780488	Aruba	Aruba	Aruba	Aruba	10
2.472	71.0808292682927	Aruba	Aruba	Aruba	Aruba	10
2.446	71.3777073170732	Aruba	Aruba	Aruba	Aruba	10
2.425	71.6697804878049	Aruba	Aruba	Aruba	Aruba	10
2.408	71.9528536585366	Aruba	Aruba	Aruba	Aruba	10
2.392	72.2201463414634	Aruba	Aruba	Aruba	Aruba	10
2.377	72.4623414634146	Aruba	Aruba	Aruba	Aruba	10
2.364	72.6731951219512	Aruba	Aruba	Aruba	Aruba	10
2.353	72.8490243902439	Aruba	Aruba	Aruba	Aruba	10
2.342	72.989756097561	Aruba	Aruba	Aruba	Aruba	10
2.332	73.0979756097561	Aruba	Aruba	Aruba	Aruba	10
2.32	73.1793658536585	Aruba	Aruba	Aruba	Aruba	10
2.307	73.2427073170732	Aruba	Aruba	Aruba	Aruba	10
2.291	73.296243902439	Aruba	Aruba	Aruba	Aruba	10
2.272	73.3444878048781	Aruba	Aruba	Aruba	Aruba	10
2.249	73.3899756097561	Aruba	Aruba	Aruba	Aruba	10
2.221	73.4331219512195	Aruba	Aruba	Aruba	Aruba	10
2.187	73.471756097561	Aruba	Aruba	Aruba	Aruba	10
2.149	73.5053170731707	Aruba	Aruba	Aruba	Aruba	10
2.108	73.535756097561	Aruba	Aruba	Aruba	Aruba	10
2.064	73.5636097560976	Aruba	Aruba	Aruba	Aruba	10
2.021	73.5894390243902	Aruba	Aruba	Aruba	Aruba	10
1.979	73.6148048780488	Aruba	Aruba	Aruba	Aruba	10
1.94	73.6422926829268	Aruba	Aruba	Aruba	Aruba	10
1.905	73.6753902439025	Aruba	Aruba	Aruba	Aruba	10
1.874	73.7200975609756	Aruba	Aruba	Aruba	Aruba	10
1.848	73.7823902439024	Aruba	Aruba	Aruba	Aruba	10
1.825	73.8641951219512	Aruba	Aruba	Aruba	Aruba	10
1.805	73.966	Aruba	Aruba	Aruba	Aruba	10
1.787	74.087756097561	Aruba	Aruba	Aruba	Aruba	10
1.77	74.2249756097561	Aruba	Aruba	Aruba	Aruba	10
1.755	74.3741463414634	Aruba	Aruba	Aruba	Aruba	10
1.74	74.5282926829268	Aruba	Aruba	Aruba	Aruba	10
1.726	74.6819268292683	Aruba	Aruba	Aruba	Aruba	10
1.713	74.8315365853659	Aruba	Aruba	Aruba	Aruba	10
1.699	74.9751707317073	Aruba	Aruba	Aruba	Aruba	10
1.687	75.1127804878049	Aruba	Aruba	Aruba	Aruba	10
5.571	60.836243902439	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
5.596	61.2391707317073	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
5.591	61.6445853658537	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
5.549	62.052	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
5.468	62.4574146341463	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
5.352	62.8618292682927	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
5.21	63.2672682926829	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
5.056	63.6687317073171	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
4.901	64.0567073170732	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
4.753	64.4186829268293	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
4.612	64.7346097560976	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
4.479	64.9814390243903	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
4.348	65.1481219512195	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
4.216	65.2341707317073	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
4.084	65.2435853658537	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
3.95	65.1874390243903	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
3.814	65.0822926829268	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
3.676	64.9532195121951	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
3.539	64.828756097561	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
3.407	64.7279512195122	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
3.286	64.6813170731707	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
3.179	64.7164390243903	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
3.092	64.8307317073171	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
3.026	65.0080975609756	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.98	65.2259024390244	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.91	65.4277804878049	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.9	65.5413414634147	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.9026	65.5259268292683	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.8	65.3691463414634	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.8	65.0892682926829	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.74	64.7463658536585	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.87	64.4241463414634	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.74	64.207243902439	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.7	64.1540243902439	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.52	64.2815853658537	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.29	64.5758292682927	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.06	64.994	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.07	65.4623902439024	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2	65.9233658536585	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.07	66.3554878048781	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2	66.7572195121951	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
1.8	67.1476829268293	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
1.8	67.5548536585366	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
1.9	67.9943170731707	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2.0535	68.4571951219512	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
2	68.9227317073171	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
1.97	69.3614146341463	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
1.97	69.7486585365854	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
1.9	70.0678536585366	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
1.82	70.3176341463415	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
1.92	70.5065121951219	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
1.92	70.6528536585366	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan	13
4.052	60.2073658536586	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
3.954	60.8818536585366	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
3.849	61.5188292682927	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
3.737	62.1247804878049	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
3.619	62.705756097561	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
3.495	63.2692926829268	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
3.367	63.8224634146342	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
3.239	64.3673414634146	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
3.114	64.9074146341463	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.994	65.4456829268293	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.881	65.9866097560976	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.775	66.5321219512195	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.675	67.0786585365854	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.581	67.6176341463415	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.493	68.1404634146342	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.412	68.6315853658537	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.336	69.0719024390244	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.267	69.4529268292683	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.202	69.7717317073171	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.144	70.0324146341463	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.092	70.2735853658537	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.05	70.5480731707317	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
2.017	70.8754878048781	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.992	71.2393658536586	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.973	71.5952926829268	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.953	71.7950731707317	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.925	71.6509268292683	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.887	71.0824146341463	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.836	70.1033658536585	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.775	68.8140243902439	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.708	67.4668536585366	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.645	66.3856829268293	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.592	65.829	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.556	65.9418536585366	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.534	66.730243902439	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.524	68.0681951219512	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.518	69.7141951219512	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.508	71.3479512195122	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.487	72.7164878048781	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.454	73.714	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.412	74.3081219512195	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.363	74.5531707317073	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.315	74.6153658536585	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.273	74.6348780487805	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.239	74.6596341463415	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.212	74.7236341463415	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.194	74.8343658536585	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.179	74.9686097560976	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.168	75.1063170731708	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.157	75.2504390243902	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.148	75.4004390243903	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
1.14	75.5528536585366	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	25
4.333	64.4752682926829	Barbados	Barbados	Barbados	Barbados	17
4.313	65.0817804878049	Barbados	Barbados	Barbados	Barbados	17
4.269	65.6108048780488	Barbados	Barbados	Barbados	Barbados	17
4.196	66.0707804878049	Barbados	Barbados	Barbados	Barbados	17
4.094	66.4747073170732	Barbados	Barbados	Barbados	Barbados	17
3.963	66.8380243902439	Barbados	Barbados	Barbados	Barbados	17
3.807	67.174243902439	Barbados	Barbados	Barbados	Barbados	17
3.637	67.4968780487805	Barbados	Barbados	Barbados	Barbados	17
3.46	67.8174634146341	Barbados	Barbados	Barbados	Barbados	17
3.284	68.145	Barbados	Barbados	Barbados	Barbados	17
3.113	68.487512195122	Barbados	Barbados	Barbados	Barbados	17
2.949	68.848512195122	Barbados	Barbados	Barbados	Barbados	17
2.794	69.22	Barbados	Barbados	Barbados	Barbados	17
2.648	69.5960243902439	Barbados	Barbados	Barbados	Barbados	17
2.513	69.9716097560976	Barbados	Barbados	Barbados	Barbados	17
2.393	70.3433170731707	Barbados	Barbados	Barbados	Barbados	17
2.288	70.7031951219512	Barbados	Barbados	Barbados	Barbados	17
2.198	71.0482682926829	Barbados	Barbados	Barbados	Barbados	17
2.121	71.375	Barbados	Barbados	Barbados	Barbados	17
2.057	71.6823902439024	Barbados	Barbados	Barbados	Barbados	17
2.004	71.9743658536586	Barbados	Barbados	Barbados	Barbados	17
1.96	72.2553902439025	Barbados	Barbados	Barbados	Barbados	17
1.922	72.5323902439024	Barbados	Barbados	Barbados	Barbados	17
1.889	72.8072926829268	Barbados	Barbados	Barbados	Barbados	17
1.858	73.0805365853659	Barbados	Barbados	Barbados	Barbados	17
1.83	73.3470975609756	Barbados	Barbados	Barbados	Barbados	17
1.806	73.6034634146341	Barbados	Barbados	Barbados	Barbados	17
1.786	73.8416341463415	Barbados	Barbados	Barbados	Barbados	17
1.77	74.0576585365854	Barbados	Barbados	Barbados	Barbados	17
1.758	74.2505365853659	Barbados	Barbados	Barbados	Barbados	17
1.748	74.4172682926829	Barbados	Barbados	Barbados	Barbados	17
1.739	74.5583658536585	Barbados	Barbados	Barbados	Barbados	17
1.73	74.6783414634146	Barbados	Barbados	Barbados	Barbados	17
1.719	74.782243902439	Barbados	Barbados	Barbados	Barbados	17
1.705	74.8740731707317	Barbados	Barbados	Barbados	Barbados	17
1.688	74.9593658536585	Barbados	Barbados	Barbados	Barbados	17
1.667	75.0426341463415	Barbados	Barbados	Barbados	Barbados	17
1.641	75.1273902439024	Barbados	Barbados	Barbados	Barbados	17
1.614	75.2156341463415	Barbados	Barbados	Barbados	Barbados	17
1.585	75.3094146341464	Barbados	Barbados	Barbados	Barbados	17
1.558	75.4082682926829	Barbados	Barbados	Barbados	Barbados	17
1.534	75.5086829268293	Barbados	Barbados	Barbados	Barbados	17
1.516	75.6081951219512	Barbados	Barbados	Barbados	Barbados	17
1.504	75.7052926829268	Barbados	Barbados	Barbados	Barbados	17
1.5	75.8015365853659	Barbados	Barbados	Barbados	Barbados	17
1.501	75.9009512195122	Barbados	Barbados	Barbados	Barbados	17
1.508	76.0085609756098	Barbados	Barbados	Barbados	Barbados	17
1.518	76.1293658536585	Barbados	Barbados	Barbados	Barbados	17
1.529	76.2643658536585	Barbados	Barbados	Barbados	Barbados	17
1.541	76.4130243902439	Barbados	Barbados	Barbados	Barbados	17
1.551	76.5728292682927	Barbados	Barbados	Barbados	Barbados	17
1.561	76.7392195121951	Barbados	Barbados	Barbados	Barbados	17
6.724	47.7585365853659	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.758	48.2351219512195	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.79	48.8019024390244	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.819	49.4155365853659	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.846	49.9818536585366	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.871	50.2293902439024	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.894	49.832243902439	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.914	48.6670487804878	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.93	46.7816097560976	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.94	44.3662926829268	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.945	41.8859512195122	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.942	39.9328780487805	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.931	38.9699024390244	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.91	39.2523658536585	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.877	40.787756097561	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.831	43.3347804878049	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
6.771	46.4450975609756	Bangladesh	Bangladesh	Bangladesh	Bangladesh	16
